1;FD;DF;DS;URSPRUNG-SNR;1.000;0.000;;;;;jzdgfushg;;DE;20220123000000;20240124000000;
1;FD;DF;DS;URSPRUNG-SNR;1.000;0.000;;;;;ldfgjodfjibh;;DE;20220123000000;20240124000000;
1;FD;DF;DS;WUERFEL;1.000;0.000;5.000;8.000;8.000;;ndfkjngdfkn;GG;;20240119000000;20240119000000;
1;FD;DF;DS;WUERFEL;1.000;0.000;5.000;8.000;8.000;;ödfkgdlökfg;GG;;20240119000000;20240119000000;
1;FD;DF;DS;WUERFEL;1.000;0.000;6.000;5.000;5.000;;DEFRDEF;KDJFN;;20220119000000;20240119000000;
1;FD;DF;SD;INV-ME2-ALLES;1.000;0.000;;;;;GH5765;8;DE;20220120000000;20240120000000;
1;FD;DF;SD;INV-ME2-ALLES;1.000;0.000;4.000;4.000;;;GH5765;GR;D;20220120000000;20240120000000;
1;FD;DFSD;;BLECH;1.000;0.000;;;;;;8;;20220107000000;20240106000000;
1;FD;F;;INV-ME2-ALLES;1.000;0.000;;;;;GH5765;8;DE;20240104000000;20240118000000;
1;FD;FD;F;20110525.002;2.000;0.000;;;;;;;;18991230000000;18991230000000;
1;FD;FD;F;BAUTK;1.000;0.000;;;;;;FGB;;20240120000000;20270120000000;
1;FD;FD;F;BAUTK;1.000;0.000;;;;;;FJDVG;;;;
1;FD;FD;F;BAUTK;1.000;0.000;;;;;;HGFH;;;;
1;FD;FD;F;BAUTK;1.000;0.000;;;;;;KÖK;;20200101000000;20240101000000;
1;FD;FD;F;BAUTK;2.000;0.000;;;;;;MFJHV;;;;
1;FD;FD;F;BLECH;2.000;0.000;5.000;5.000;4.000;;;DE;;20240118000000;20240118000000;
1;FD;FD;F;BOHRER 8MM;1.000;0.000;;;;;asdfghjkl;;;18991230000000;18991230000000;
1;FD;FD;F;CSNR;1.000;0.000;;;;;asdfghjk;DFRDFGT;;20230118000000;20260118000000;
1;FD;FD;F;CSNR;1.000;0.000;;;;;sdfghji;DFRDFGT;;20230118000000;20260118000000;
1;FD;FD;F;FREMDFERTIGUNG DIENSTLEISTUNG;2.000;0.000;;;;;;;DE;20220118000000;20240118000000;
1;FD;FD;F;INV-ALLES;1.000;0.000;;;;;dfghj;GRGR;DE;20240118000000;20260118000000;
1;FD;FD;F;INV-ALLES;1.000;0.000;;;;;dsfghjzukio;GRGR;DE;20240118000000;20260118000000;
1;FD;FD;F;INV-ALLES;1.000;0.000;;;;;sderftgzhuio;GRGR;DE;20240118000000;20260118000000;
1;FD;FD;F7;INV-ME2-ALLES;1.000;0.000;4.000;;;;GH5765;8;DE;20220120000000;20240120000000;
1;FD;FD;F7;INV-ME2-ALLES;1.000;0.000;;;;;GH5765;MÖ;DE;;20240120000000;
1;FD;FD;FD;08.15471-0129;1.000;0.000;;;;;;;;;;
1;FD;FD;FD;C1;2.000;0.000;;;;;;DT;;20240112000000;20240104000000;
1;FD;FD;FD;C2;1.000;0.000;;;;;;DF;;20240107000000;20240105000000;
1;FD;FD;S;BAUTK;1.000;0.000;;;;;;SDD;;;;
1;FD;FDF;;BLECH;1.000;0.000;;;;;;8;;20220113000000;20240112000000;
1;FD;FDF;D;C1;2.000;0.000;;;;;;GE;;20240104000000;20231122000000;
1;FD;FDF;D;C1;1.000;0.000;;;;;;ÖK;;20240123000000;20241221000000;
1;FDG;FGD;G;BLECH;1.000;0.000;4.000;4.000;4.000;;;8;;20220123000000;;
1;FDGF;KLÖ;;300 GB WESTERN DIGITAL;0.000;0.000;;;;;;8;DE;20220123000000;20220123000000;
1;FG;FG;F;B1000-U;1.000;0.000;;;;;;;DE;20240118000000;20240117000000;
1;FG;FGFG;G;300 GB WESTERN DIGITAL;1.000;0.000;;;;;GH556854;8;DE;20220116000000;20220116000000;
1;FG;G;DFG;BAUTK;1.000;0.000;;;;;;GEGE;;;;
1;FG;G;G;300 GB WESTERN DIGITAL;1.000;0.000;;;;;GH556854;8;DE;20210116000000;20210116000000;
1;FG;G;G;300 GB WESTERN DIGITAL;1.000;0.000;;;;;GH556854;8;DE;20220113000000;20220113000000;
1;G;F;GFD;BAUTK;1.000;0.000;;;;;;FBCB;;20240612000000;20240102000000;
1;GD;FD;GDF;BAUTK;1.000;0.000;;;;;;DE;;20200202000000;20240110000000;
1;GD;FD;GDF;BAUTK;1.000;0.000;;;;;;DE;;20240102000000;20221101000000;
1;GD;FD;GDF;BAUTK;1.000;0.000;;;;;;DE;;20240113000000;20240103000000;
1;GD;FD;GDF;BAUTK;10.000;0.000;;;;;;DE;;20240109000000;20240101000000;
1;GD;FD;GDF;BAUTK;1.000;0.000;;;;;;DF;;20240106000000;20231106000000;
1;GF;FG;F;20110525.001;1.000;0.000;;;;;;;;;;
1;GF;FG;F;251020030;1.000;0.000;;;;;;;;;;
1;GF;FG;F;ALIMEX;1.000;0.000;;;;;;SDFGHJKUIO;;;;
1;GF;FG;F;INV-ME2-ALLES;1.000;0.000;;;;;,jhjgjfkjdhiusekjd;8;DE;20220120000000;20240120000000;
1;GF;FG;F;INV-ME2-ALLES;1.000;0.000;;;;;GH5765;8;DE;20220120000000;20240120000000;
1;GF;FG;F;INV-ME2-ALLES;1.000;0.000;;;;;GH5765;8;DE;20220120000000;20240120000000;
1;GF;FG;F;INV-ME2-ALLES;1.000;0.000;4.000;4.000;;;GH5765;8;DE;20220120000000;20240120000000;
1;GF;FG;F;INV-ME2-ALLES;1.000;0.000;5.000;5.000;;;GH5765;8;DE;20220120000000;20240120000000;
1;GF;FG;F;INV-ME2-ALLES;1.000;0.000;5.000;8.000;;;GH5765;8;DE;20240501000000;20240120000000;
1;GF;FG;F;INV-ME2-ALLES;1.000;0.000;5.000;54.000;;;GH5765;8;DE;20220120000000;20240120000000;
1;GF;FG;F;INV-ME2-ALLES;1.000;0.000;65.000;8.000;;;GH5765;8;DE;20220120000000;20240120000000;
1;GF;FG;F;INV-ME2-ALLES;1.000;0.000;7.000;7.000;;;GH5765;DEG;DE;20241201000000;20240120000000;
1;GF;FG;F;INV-ME2-ALLES;1.000;0.000;8.000;8.000;;;dfgrthtzhrgdf;EWEWE;DE;20240201000000;20240101000000;
1;GF;FG;F;INV-ME2-ALLES;1.000;0.000;;;;;GH5765;HJJJJJJJJG;DE;;20240120000000;
1;GF;FG;F;INV-ME2-ALLES;1.000;0.000;7.000;7.000;;;GH5765;REDER;DE;20220120000000;20240120000000;
1;GF;FG;F;INV-ME2-ALLES;1.000;0.000;;;;;GH5765;SDXSADCC;;20220120000000;20240120000000;
1;GF;G;;INV-ME2-ALLES;1.000;0.000;;;;;GH5765;8;DE;20220112000000;20240120000000;
1;GF;G;;INV-ME2-ALLES;1.000;0.000;;;;;GH5765;8;DE;20220118000000;20240119000000;
1;GF;G;;INV-ME2-ALLES;1.000;0.000;1.000;;;;GH5765;8;DE;20220110000000;20240120000000;
1;GF;G;;INV-ME2-ALLES;1.000;0.000;4.000;4.000;;;GH5765;8;DE;20240118000000;20240131000000;
1;GF;G;;INV-ME2-ALLES;1.000;0.000;5.000;5.000;;;GH5765;8;DE;;;
1;GF;GF;;C1;1.000;0.000;;;;;;DS;;20240105000000;20240110000000;
1;GF;GF;;C1;8.000;0.000;;;;;;FF;;20240112000000;20240106000000;
1;GF;GF;;C2;1.000;0.000;;;;;;KLÖ;;20240109000000;20230712000000;
1;GF;GF;DGDF;CHARGE1;2.000;0.000;;;;;;GRG;;20220220000000;20230220000000;
1;GF;GF;DGDF;WUERFEL;1.000;0.000;1.000;1.000;1.000;;xsdfghjkilpü;DSFGHJKL;;20230222000000;20250107000000;
1;GF;GF;DGDF;WUERFEL;1.000;0.000;1.000;1.000;1.000;;dfghfjhklö;OIURETIO;;;;
1;GF;GF;G;INV-ME2-ALLES;1.000;0.000;;;;;GH5765;8;DE;20220120000000;20240123000000;
1;GF;GF;G;INV-ME2-ALLES;1.000;0.000;;5.000;;;GH5765;8;SY;20220120000000;20240120000000;
1;GF;GF;G;INV-ME2-ALLES;1.000;0.000;1.000;5.000;;;GH5765;8;DE;20240103000000;20240120000000;
1;GF;GF;G;INV-ME2-ALLES;1.000;0.000;5.000;5.000;;;GH5765;8;DE;20220120000000;20240120000000;
1;GF;GF;G;INV-ME2-ALLES;1.000;0.000;7.000;7.000;;;GH5765;8;DE;20220120000000;20240120000000;
1;GF;GF;G;INV-ME2-ALLES;1.000;0.000;4.000;4.000;;;hgfghjikop;8;DE;20240102000000;20240120000000;
1;GF;GF;G;INV-ME2-ALLES;1.000;0.000;1.000;1.000;;;ölö;B;DE;20220120000000;20240120000000;
1;GF;GF;G;INV-ME2-ALLES;1.000;0.000;5.000;;;;GH5765;MKMM;DE;20220120000000;20240120000000;
1;GF;GF;GF;300 GB WESTERN DIGITAL;1.000;0.000;;;;;kjhkjn;DDD;DE;20240117092958;20240117092958;
1;GF;GF;GF;300 GB WESTERN DIGITAL;1.000;0.000;;;;;ölkökk;DDD;DE;20240117092958;20240117092958;
1;GF;GF;GF;300 GB WESTERN DIGITAL;1.000;0.000;;;;;zuilop;DR;DE;20221217092823;20221217092823;
1;GF;GF;GF;ASUS.P5.166-233;1.000;0.000;;;;;;;;;;
1;GF;GF;GF;C1;1.000;0.000;;;;;;DD;;20240301000000;20230509000000;
1;GF;GF;GF;INV-ME2-ALLES;1.000;0.000;;;;;GHbgvhvh;8;DE;20220123000000;20240124000000;
1;GF;GF;GF;INV-ME2-ALLES;1.000;0.000;5.000;8.000;;;koijuhzgtfzguiop;ERER;DE;20220119000000;20241001000000;
1;GF;GF;GF;INV-ME2-ALLES;1.000;0.000;5.000;8.000;;;lkjhgfdghjklö;ERER;DE;20220119000000;20241001000000;
1;GF;GFD;G;BAUTK;10.000;0.000;;;;;;DE;;20240119000000;20240419000000;
1;GF;GFD;G;BAUTK;1.000;0.000;;;;;;FGFD;;20240102000000;20240107000000;
1;GF;GFG;FD;BLECH;1.000;0.000;;;;;;8;;20220101000000;20240124000000;
1;GF;GFG;FD;BLECH;1.000;0.000;;;;;;8;;20220307000000;20240124000000;
1;GF;GFGD;;C1;1.000;0.000;;;;;;DF;;20240123000000;20240123000000;
1;GF;GFGD;;C1;1.000;0.000;;;;;;SDA;;20240104000000;;
1;GF;GFGD;;C1;1.000;0.000;;;;;;WWWW;;;20240121000000;
1;GF;GFGD;;C2;1.000;0.000;;;;;;SDF;;;;
1;GF;GFGF;FG;ASUS.P5.166-233;1.000;0.000;;;;;;;;20010101000000;;
1;GFG;FG;F;B1000-U;1.000;0.000;;;;;;;DE;;;
1;GFG;FG;F;B1000-U;1.000;0.000;;;;;;;DE;20201103000000;20240105000000;
1;GFG;FG;F;B1000-U;1.000;0.000;;;;;;;SY;20230103000000;20240102000000;
1;GFG;FG;F;B1000-U;1.000;0.000;;;;;;;DE;20230104000000;20240104000000;
1;GFG;FG;F;B1000-U;1.000;0.000;;;;;;;DE;20240107000000;20220210000000;
1;GFG;FGF;;BAUTK;1.000;0.000;;;;;;DE;;20231203000000;20240110000000;
1;GG;F;;SNR AB1;1.000;0.000;;;;;GH5765;;;;;
1;GG;F;;SNR AB1;1.000;0.000;;;;;GH5765new;;;;;
1;GG;F;;SNR AB1;1.000;0.000;;;;;tzhuiop;;;;;
1;GG;F;;SNR AB1;1.000;0.000;;;;;zhikuoläö;;;;;
1;GG;F;;SNRHERKUNFT;1.000;0.000;;;;;GH5765g;HG;DE;20220120000000;20240120000000;
1;GH;GH;;511711;1.000;0.000;;;;;;;;;;
1;GH;KL;L;INV-ME2-ALLES;1.000;0.000;5.000;8.000;;;fhgjklö;GFGJGHH;DE;20220120000000;20240120000000;
1;GH;KL;L;INV-ME2-ALLES;1.000;0.000;7.000;1.000;;;GH5765;JHKHKH;DE;20240105000000;20240120000000;
1;GH;KL;L;INV-ME2-ALLES;1.000;0.000;46.000;7.000;;;GH5765;KJHGFDFGHJKL;DE;20220120000000;20240104000000;
1;GH;KO;K;20110525.001;1.000;0.000;;;;;;;;;;
1;GH;KO;K;B1000-U;1.000;0.000;;;;;;;DE;20241220000000;20200202000000;
1;GH;KO;K;CHARGE1;4.000;0.000;;;;;;GRD;;20240220000000;20300220000000;
1;GH;KO;K;CHARGE5;1.000;0.000;;;;;jlkj;JJ;;;;
1;GH;KO;K;CHARGE5;1.000;0.000;;;;;ljljlj;JJ;;;;
1;GH;KO;K;CHARGE5;1.000;0.000;;;;;ljoi;JJ;;;;
1;GH;KO;K;CHARGEME2;1.000;0.000;;;;;;NHG;;;;
1;GH;LK;K;C1;1.000;0.000;;;;;;DE;;20240113000000;20240103000000;
1;GH;LK;K;C1;10.000;0.000;;;;;;GH;;20240103000000;20240101000000;
1;GH;LK;K;C2;1.000;0.000;;;;;;DSD;;20240102000000;20240130000000;
1;H;K;Ö;WUERFEL;1.000;0.000;2.000;2.000;2.000;;klöä;FH;;20240120000000;20240201000000;
1;HG;FH;HGF;B1000-U;1.000;0.000;;;;;;;DE;20220120000000;20240120000000;
1;HG;H;G;300 GB WESTERN DIGITAL;1.000;0.000;;;;;ddd;8;DE;20200113000000;20200113000000;
1;HG;H;G;300 GB WESTERN DIGITAL;1.000;0.000;;;;;GH556854;8;DE;20200113000000;20200113000000;
1;HG;H;G;300 GB WESTERN DIGITAL;1.000;0.000;;;;;sdfghj;8;DE;20200113000000;20200113000000;
1;HG;H;GFH;BAUTK;1.000;0.000;;;;;;5;;20220122000000;20270124000000;
1;HG;H;GFH;BAUTK;2.000;0.000;;;;;;8;;20220123000000;20240124000000;
1;HG;H;GFH;BAUTK;2.000;0.000;;;;;;DFDSG;;20240117000000;20240117000000;
1;HG;H;GFH;BAUTK;1.000;0.000;;;;;;RFTZUI;;20240117000000;20240117000000;
1;HG;HG;HF;ABIT ME6;1.000;0.000;;;;;;;;20240118123331;20240118123331;
1;HG;HG;HF;ALIMEX;1.000;0.000;5.000;5.000;5.000;;;DSFD;;20240118123247;20240118123247;
1;HG;HGFH;;C2;1.000;0.000;;;;;;VC;;20240105000000;20240106000000;
1;HHH;Ö;Ä;300 GB WESTERN DIGITAL;1.000;0.000;;;;;fgzhuoklpö;8;DE;20240116000000;20240116000000;
1;HHH;Ö;Ä;300 GB WESTERN DIGITAL;1.000;0.000;;;;;hzjplö;8;DE;20240116000000;20240116000000;
1;HHH;Ö;Ä;300 GB WESTERN DIGITAL;1.000;0.000;;;;;jipöüä;8;DE;20240116000000;20240116000000;
1;HJ;HGGJ;H;300 GB WESTERN DIGITAL;1.000;0.000;;;;;dlfkjgh;8;DE;;;
1;HJ;HGGJ;H;300 GB WESTERN DIGITAL;1.000;0.000;;;;;udrhg;8;DE;;;
1;JGH;HJ;GJ;ASUS.P5.166-233;1.000;0.000;;;;;;;;18991230000000;18991230000000;
1;JGH;HJ;GJ;ASUS.P5.166-233;1.000;0.000;;;;;;;;18991230000000;18991230000000;
1;JGH;HJ;GJ;ASUS.P5.166-233;1.000;0.000;;;;;;;;20010101000000;20010101000000;
1;JGH;HJ;GJ;TECNO;2.000;0.000;;;;;;33;;20240117121609;20240117121609;
1;JGH;JH;H;300 GB WESTERN DIGITAL;1.000;0.000;;;;;fdgdfg;FGFG;SY;;;
1;JGH;JH;H;300 GB WESTERN DIGITAL;1.000;0.000;;;;;gfhg;FGFG;SY;;;
1;JGH;JH;H;300 GB WESTERN DIGITAL;1.000;0.000;;;;;hhgjfg;FGFG;SY;;;
1;JGH;KLÖ;KL;300 GB WESTERN DIGITAL;1.000;0.000;;;;;GH556854;8;DE;20240116000000;20240116000000;
1;JGH;KLÖ;KL;300 GB WESTERN DIGITAL;1.000;0.000;;;;;hijpl;8;DE;20240116000000;20240116000000;
1;JGH;KLÖ;KL;300 GB WESTERN DIGITAL;1.000;0.000;;;;;jikolpöä;8;DE;20240116000000;20240116000000;
1;JGH;KLÖ;KL;300 GB WESTERN DIGITAL;1.000;0.000;;;;;kiolpöü+;8;DE;20240116000000;20240116000000;
1;JH;JHJ;;BLE.10;2.000;0.000;8.000;8.000;5.000;;;;;;;
1;JH;JHJ;J;300 GB WESTERN DIGITAL;1.000;0.000;;;;;6546964;8;DE;20200111000000;20200111000000;
1;JH;JHJ;J;300 GB WESTERN DIGITAL;1.000;0.000;;;;;6845964614;8;DE;20200111000000;20200111000000;
1;JH;JHJ;J;300 GB WESTERN DIGITAL;1.000;0.000;;;;;GH556854;8;DE;20200113000000;20200113000000;
1;JJ;HH;H;300 GB WESTERN DIGITAL;1.000;0.000;;;;;cvbnjmk,l;LKZH;DE;;;
1;JJ;HH;H;300 GB WESTERN DIGITAL;1.000;0.000;;;;;xcvbnm;LKZH;DE;;;
1;JK;KJ;J;300 GB WESTERN DIGITAL;1.000;0.000;;;;;ASDERFTGZHUJ;8;DE;20220123000000;20220123000000;
1;JK;KJ;J;300 GB WESTERN DIGITAL;1.000;0.000;;;;;ghjg;8;DE;20200405000000;20200405000000;
1;JK;KJ;J;300 GB WESTERN DIGITAL;1.000;0.000;;;;;m,.jklh;8;DE;20200405000000;20200405000000;
1;KK;L;L;ALIMEX;1.000;0.000;5.000;85.000;8.000;;;HHTR;;20240105000000;20240601000000;
1;KK;L;L;ALIMEX;1.000;0.000;5.000;7.000;7.000;;;JE;;20240121000000;20240202000000;
1;KK;L;L;ALIMEX;2.000;0.000;7.000;7.000;7.000;;;KG;;20240104000000;20220105000000;
1;KK;L;L;ALIMEX;1.000;0.000;8.000;8.000;8.000;;;KK;;20240124000000;20240223000000;
1;KL;KL;K;C1;1.000;0.000;;;;;;JJ;;20240503000000;;
1;KL;KL;K;C1;2.000;0.000;;;;;;JU;;;20210402000000;
1;KL;KL;K;C1;1.000;0.000;;;;;;KJ;;;;
1;KL;KL;K;C1;1.000;0.000;;;;;;LL;;20220201000000;20250102000000;
1;KL;LK;;32MB.RAM;21.000;0.000;;;;;;STUCK;;;;
1;KÖ;LL;L;C1;2.000;0.000;;;;;;MJH;;20240104000000;20240105000000;
1;LK;O;;300 GB WESTERN DIGITAL;1.000;0.000;;;;;asdfghj;8;DE\;;;
1;LK;O;;300 GB WESTERN DIGITAL;1.000;0.000;;;;;GH556854;8;DE;20200113000000;20200113000000;
1;LK;O;;300 GB WESTERN DIGITAL;1.000;0.000;;;;;swderfgh;8;DE\;;;
1;LK;O;;32MB.RAM;2.000;0.000;;;;;;STUCK;;;;
1;LL;LÖ;Ö;INV-ME2-ALLES;1.000;0.000;1.000;5.000;;;GH5765;8;DE;20220120000000;20240120000000;
1;LL;LÖ;Ö;INV-ME2-ALLES;1.000;0.000;4.000;7.000;;;GH5765;GEGE;DE;20240102000000;20240120000000;
1;LL;T;;X-2;4.000;0.000;;;;;;;;;;
1;PÄ;Ä;Ä;32MB.RAM;1.000;0.000;;;;;;;;;;
1;PO;ÜÜ;O;300 GB WESTERN DIGITAL;1.000;0.000;;;;;4h64j68j4k;SDSA;DE;;;
1;PO;ÜÜ;O;300 GB WESTERN DIGITAL;1.000;0.000;;;;;5hj4k87;SDSA;DE;;;
1;PO;ÜÜ;O;300 GB WESTERN DIGITAL;1.000;0.000;;;;;6hj4kh68;SDSA;DE;;;
1;PO;ÜÜ;O;300 GB WESTERN DIGITAL;1.000;0.000;;;;;84hk984h;SDSA;DE;;;
1;PO;ÜÜ;O;300 GB WESTERN DIGITAL;1.000;0.000;;;;;h4j8k98hj;SDSA;DE;;;
1;PO;ÜÜ;O;300 GB WESTERN DIGITAL;1.000;0.000;;;;;h8jk487hj;SDSA;DE;;;
1;PO;ÜÜ;O;32MB.RAM;2.000;0.000;;;;;;8;DE;;;
1;PP;II;I;32MB.RAM;54.000;0.000;;;;;;8;DE;;;
1;RE;RE;RE;CHARGE4;1.000;0.000;;;;;;8;;20220123000000;20240124000000;
1;RE;RE;RE;SNRCHARGELAND;1.000;0.000;;;;;GH;8;;20220123000000;20240124000000;
1;RE;RE;RE;SNRHERKUNFT;1.000;0.000;;;;;GH;8;DE;20220123000000;20240124000000;
